,latitud,longitud,zone,property_type,property_rooms,property_bedrooms,property_surface_total,property_surface_covered,property_price,property_title
2380,-34.6179971,-58.4757957,Villa Santa Rita,Departamento,2.0,1.0,57.0,55.0,68000.0,Departamento impecable de 2 ambientes en - Villa Santa Rita / Caballito
2381,-34.6135796,-58.4762316,Villa Santa Rita,Departamento,3.0,2.0,70.0,70.0,144000.0,Venta 3 ambientes con cochera y piscina en Villa Santa Rita
2382,-34.6135796,-58.4762316,Villa del Parque,Departamento,3.0,2.0,70.0,70.0,144000.0,Venta 3 ambientes con cochera y piscina en Villa Santa Rita
2383,-34.6127655,-58.4959999,Villa del Parque,Departamento,2.0,1.0,42.0,42.0,90000.0,Venta Departamento 2 ambientes reciclado Villa del Parque
2384,-34.6179971,-58.4757957,Villa del Parque,Departamento,2.0,1.0,57.0,55.0,68000.0,Departamento impecable de 2 ambientes en - Villa Santa Rita / Caballito
2385,-34.6167674,-58.4755996,Villa del Parque,Departamento,3.0,2.0,50.0,50.0,80000.0,VENTA - Departamento - 3 Ambientes - B. Santa Rita - Reciclado
2386,-34.6507741,-58.4791586,Parque Avellaneda,Departamento,2.0,1.0,64.0,52.0,83000.0,Departamento - Parque Avellaneda
2387,-34.5876602,-58.5006805,Villa Pueyrredón,Departamento,2.0,1.0,40.0,37.0,89000.0,Departamento semipiso 2 ambientes con balcón al frente- Villa Pueyrredón
2388,-34.6296508,-58.4215903,Boedo,PH,2.0,1.0,48.0,48.0,89000.0,Excelente PH 2 ambientes LUMINOSO sin expensas - Boedo
2389,-34.6280913,-58.4243571,Boedo,PH,2.0,1.0,70.0,48.0,120000.0,Excelente PH 2 ambientes con patio y balcón - Boedo
2390,-34.6307597,-58.4200972,Boedo,PH,5.0,4.0,266.0,161.0,282000.0,"Venta PHs en Block 2 y 3 Ambientes c/Patio &amp; Terraza - Boedo, Capital Federal."
2391,-34.6461473,-58.4709749,Flores,PH,4.0,2.0,100.0,100.0,235000.0,PH - Flores  3 AMPLIOS AMB  GRAN C/ DIARIO BALCON AL FRENTE Y TERRAZA 1 PISO POR ESCALERA
2392,-34.6190737247,-58.4701446609,Flores,PH,3.0,2.0,53.0,50.0,98000.0,PH - Flores Norte
2393,-34.619577,-58.467715,Flores,PH,3.0,2.0,59.0,54.0,89000.0,Venta Departamento 3 Ambientes en Flores
2394,-34.5974471,-58.4244755,Almagro,PH,4.0,3.0,113.0,80.0,189000.0,UNICO PH A NUEVO SIN EXPENSAS 4 AMBIENTES 113 METROS TOTALES. OPORTUNIDAD
2395,-34.5595384,-58.4807284,Coghlan,PH,2.0,1.0,56.0,43.0,115000.0,PH - Coghlan
2396,-34.5570413,-58.4764399,Coghlan,PH,4.0,3.0,120.0,120.0,335000.0,EXCELENTE PH DE 4 AMB EN COGHLAN - DIGNO DE CONOCER
2397,-34.5974471,-58.4244755,Palermo,PH,4.0,3.0,113.0,80.0,189000.0,UNICO PH A NUEVO SIN EXPENSAS 4 AMBIENTES 113 METROS TOTALES. OPORTUNIDAD
2398,-34.55502,-58.473294,Saavedra,PH,3.0,2.0,90.0,90.0,155000.0,PH en Venta - Saavedra
2399,-34.571187,-58.454258,Colegiales,PH,4.0,3.0,84.0,84.0,175000.0,PH 3 AMB. COLEGIALES
2400,-34.5701586,-58.456867,Colegiales,PH,2.0,1.0,50.0,25.0,148500.0,"Oportunidad excelente PH, amplio, luminoso  - Colegiales"
2401,-34.5960179509,-58.4116825864,Barrio Norte,PH,3.0,2.0,83.0,83.0,198000.0,Depto.tipo casa de 3 ambientes en Venta en Barrio norte
2402,-34.5878229,-58.5131627,Villa Devoto,PH,4.0,3.0,111.0,48.0,112000.0,PH - Villa Devoto
2403,-34.6766541,-58.477736,Villa Lugano,PH,3.0,2.0,64.0,64.0,95000.0,PH DE 3 AMBIENTES EN VENTA EN LUGANO 
2404,-34.5857749,-58.465007,Villa Ortuzar,PH,3.0,2.0,105.72167412426585,112.0,179900.0,PH - Villa Ortuzar
2405,-34.664264,-58.433788,Villa Soldati,PH,3.0,2.0,123.0,66.0,73000.0,"PH - VENTA - 3 AMB - VILLA SOLDATI, CABA"
2406,-34.632916,-58.436616,Parque Chacabuco,PH,3.0,2.0,106.40897536066375,87.0,157000.0,PH - Parque Chacabuco
2407,-34.606517,-58.445121,Parque Centenario,PH,4.0,3.0,77.0,73.0,155000.0,PH 4 AMB CABALLITO VENTA APTO CREDITO
2408,-34.5787245,-58.4984318,Villa Pueyrredón,PH,4.0,3.0,70.0,67.0,142000.0,"DEPARTAMENTO TIPO PH 4 AMBIENTES TOTALMENTE REMODELADO, MUY BAJAS EXPENSAS,"
2409,-31.308109864,-64.2838191085,Saavedra,Casa,5.0,3.0,52.86903571119441,156.0,88000.0,VILLA ALLENDE - TRES DORMITORIOS - APTO CRÉDITO - ESCRITURA
2410,-34.577974815,-58.4017380391,Palermo Chico,Casa,6.0,5.0,296.0,234.0,1300000.0,RETASADO! Eduardo Costa 3000 - Barrio Parque
2411,-34.6330881,-58.4847088,Floresta,Casa,4.0,3.0,160.0,160.0,250000.0,Venta casa en Floresta
2412,-34.6402114,-58.4943446,Villa Luro,Casa,4.0,3.0,193.0,155.0,280000.0,Casa - Villa Luro
2413,-34.6646752,-58.431359,Villa Soldati,Casa,3.0,2.0,230.0,160.0,155000.0,Venta casa galpón Villa Soldati
2414,-34.603011,-58.480724,Villa del Parque,Casa,5.0,3.0,271.0,150.0,310000.0,V del Parque Caca cochera jardin 5 a toma  Permuta
2415,-34.6320445,-58.3586132,Boca,Departamento,3.0,2.0,44.0,44.0,63000.0,Departamento - 3 Ambientes - Boca
2416,-34.6266627,-58.4233961,Boedo,Departamento,2.0,1.0,41.0,31.0,75000.0,"Depto 2 amb -patio, lavadero - Boedo"
2417,-34.6217617,-58.4244557,Boedo,Departamento,3.0,2.0,72.0,69.0,215000.0,3 amb con 2 baños 72mts2 totales
2418,-34.630722,-58.4189185,Boedo,Departamento,2.0,1.0,43.0,40.0,95000.0,Departamento  impecable 2 ambientes Boedo
2419,-34.62816,-58.4260149,Boedo,Departamento,3.0,2.0,72.0,63.0,167000.0,3 amb. luminoso excelente ubicaciòn
2420,-34.6034744,-58.4094962,Abasto,Departamento,1.0,0.0,40.0,37.0,89000.0,"Monoambiente, excelente estado"
2421,-34.6018640915,-58.4132560232,Abasto,Departamento,4.0,3.0,79.0,73.0,209000.0,Departamento de 4 ambientes en Venta en Abasto
2422,-34.623378,-58.46332,Flores,Departamento,3.0,2.0,82.0,73.0,155000.0,VENTA DEPARTAMENTO 3 AMB FLORES ESTRENAR AMENITIES
2423,-34.6321092,-58.455294,Flores,Departamento,4.0,3.0,124.0,115.0,215000.0,Departamento - Flores
2424,-34.5475870037695,-58.46564357588187,Nuñez,Departamento,3.0,2.0,129.67615702969056,110.0,350000.0,Moderno Depto. 3 Amb. al Contrafrente
2425,-34.5475870037695,-58.46564357588187,Nuñez,Departamento,1.0,1.0,55.0,47.0,102000.0,Monoambiente 55mts - Nuñez
2426,-34.544635,-58.4641141,Nuñez,Departamento,3.0,2.0,55.0,55.0,94000.0,Departamento - Nuñez
2427,-34.5835699,-58.3956148,Nuñez,Departamento,2.0,1.0,27.0,27.0,75000.0,Venta: Oportunidad 2 ambientes - 27 mts. - Suite -
2428,-34.5914939,-58.3800162,Retiro,Departamento,4.0,3.0,266.0,266.0,900000.0,RETASADO. Arroyo 900 - Retiro - Capital Federal
2429,-34.6042326,-58.4138736,Almagro,Departamento,1.0,1.0,40.0,35.0,88000.0,VENTA I ALMAGRO I DEPARTAMENTO I1 AMBIENTE
2430,-34.6042326,-58.4138736,Almagro,Departamento,1.0,1.0,42.0,38.0,85000.0,VENTA I ALMAGRO I DEPARTAMENTO I1 AMBIENTE
2431,-34.609519,-58.4158139,Almagro,Departamento,3.0,2.0,44.0,44.0,92000.0,Departamento - Almagro
2432,-34.6172943,-58.4286088,Almagro,Departamento,3.0,2.0,74.0,74.0,160000.0,Av. La Plata al 200 - Departamento 3 ambientes c/dep. - En venta - Almagro
2433,-34.6018640915,-58.4132560232,Almagro,Departamento,4.0,3.0,79.0,73.0,209000.0,Departamento de 4 ambientes en Venta en Almagro
2434,-34.6023618,-58.4194684,Almagro,Departamento,3.0,2.0,55.0,55.0,125000.0,Departamento 3 ambientes - Almagro
2435,-34.6011090481,-58.4251608544,Almagro,Departamento,2.0,1.0,50.0,45.0,135000.0,Departamento de 2 ambientes en Venta en Almagro
2436,-34.6042326,-58.4138736,Almagro,Departamento,1.0,1.0,42.0,38.0,93000.0,VENTA I ALMAGRO I DEPARTAMENTO I1 AMBIENTE
2437,-34.6038972,-58.4124093,Almagro,Departamento,2.0,1.0,51.0,45.0,130000.0,Departamento - Almagro
2438,-34.559519,-58.4817809,Coghlan,Departamento,3.0,2.0,149.27938649403956,128.0,310000.0,Departamento - Coghlan
2439,-34.6511366,-58.5208461,Liniers,Departamento,3.0,2.0,91.0,75.0,185000.0,Liniers/ Bª Naom- Depto 3 AMB con COCHERA - EXCEL CATEGORIA- COMO NUEVO
2440,-34.5838868,-58.4002823,Palermo,Departamento,5.0,4.0,110.0,110.0,300000.0,Dpto único 5 amb de categoría- Palermo
2441,-34.5810464366,-58.4147798466,Palermo,Departamento,3.0,2.0,84.3308658348942,90.0,269000.0,Departamento - Palermo de 3 ambientes con balcon terraza
2442,-34.5801338,-58.4318753,Palermo Hollywood,Departamento,2.0,1.0,55.0,50.0,149000.0,RETASADO!! U$S 149.000 - 2 amb a Estrenar - Fitz Roy 2200 - Palermo Hollywood.
2443,-34.5724063,-58.4308553,Palermo,Departamento,4.0,3.0,210.0,187.0,1100000.0,Excelente 4 amb a estrenar c/depend. y cochera doble y baulera. - Las Cañitas
2444,-34.5962075,-58.4142142,Palermo,Departamento,1.0,1.0,43.0,40.0,145000.0,Monoambiente con cochera en Palermo
2445,-34.5825491,-58.41735,Palermo,Departamento,3.0,2.0,97.0,84.0,240000.0,Departamento - Botanico
2446,-34.5831055,-58.4061427,Palermo Chico,Departamento,4.0,3.0,98.0,98.0,285000.0,Venta - Diaz Cnel. Av. 2500
2447,-34.5735631,-58.4226162,Palermo,Departamento,2.0,1.0,59.0,36.0,130000.0,Venta departamento de 2 ambientes
2448,-34.5822256,-58.4329904,Palermo Soho,Departamento,4.0,2.0,166.0,166.0,869000.0,INCREÍBLE  Semipiso Torre Nic!
2449,-34.57935258587466,-58.407595796920546,Palermo Chico,Departamento,3.0,2.0,46.36540140905389,69.0,230000.0,Departamento - Palermo Chico
2450,-34.5976546,-58.4150097,Palermo,Departamento,2.0,1.0,35.0,35.0,100000.0,2 ambientes reciclado con balcón. MUY LUMINOSO.
2451,-34.5805608,-58.4253374,Palermo,Departamento,3.0,2.0,61.0,61.0,145000.0,Departamento - Palermo
2452,-34.5894151,-58.4218324,Palermo,Departamento,2.0,1.0,50.15962280142406,42.0,160000.0,Departamento - Palermo
2453,-34.5858337,-58.4237126,Palermo,Departamento,3.0,2.0,60.0,60.0,195000.0,Cómodo departamento 3 ambientes - Palermo
2454,-34.5776799,-58.4290557,Palermo,Departamento,1.0,1.0,39.0,37.0,96000.0,Departamento - Palermo
2455,-34.6430442,-58.417664,Pompeya,Departamento,3.0,2.0,51.0,49.0,95000.0,Departamento - Pompeya
2456,-34.643979,-58.373427,Barracas,Departamento,3.0,2.0,66.0,61.0,215000.0,Barracas 3 amb NO HAY OTRO MEJOR
2457,-34.6427349,-58.3679327,Barracas,Departamento,3.0,2.0,81.0,51.0,60000.0,PH/Departamento - 3 Ambientes a Reciclar
2458,-34.6451568,-58.370149,Barracas,Departamento,3.0,2.0,48.0,48.0,75000.0,PH - 3 Ambientes con Terraza! - Barracas
2459,-34.634107,-58.375814,Barracas,Departamento,2.0,1.0,48.0,42.0,145000.0,Departamento - Barracas
2460,-34.554408,-58.461874,Belgrano,Departamento,4.0,3.0,210.0,114.0,335000.0,Venta Belgrano Depto tipo Duplex.4 amb Terraza
2461,-34.5585582,-58.4460302,Belgrano,Departamento,4.0,3.0,140.0,112.0,140000.0,LIBERATEUR EXCELENTE DEPARTAMENTO MONOAMBIENTE APTO PROFESIONAL
2462,-34.5609285,-58.4672922,Belgrano,Departamento,4.0,3.0,106.0,97.0,230000.0,Departamento venta
2463,-34.5835699,-58.3956148,Belgrano,Departamento,2.0,1.0,27.0,27.0,75000.0,Venta: Oportunidad 2 ambientes - 27 mts. - Suite -
2464,-34.5673807,-58.472716,Belgrano,Departamento,2.0,1.0,49.0,49.0,99000.0,DEPARTAMENTO - 2 AMBIENTES - ROMULO NAON 2300 - BELGRANO
2465,-34.5591686917,-58.4613427148,Belgrano,Departamento,4.0,3.0,100.0,94.0,225000.0,VENTA SEMIPISO 4 AMBIENTES MUY LUMINOSO AL FRENTE PISO 5º  EXCELENTE UBICACIÓN EN BELGRANO
2466,-34.56255538923825,-58.454258439393335,Belgrano,Departamento,4.0,3.0,127.0,118.0,399000.0,"4 ambientes,  el 3er dormitorio era la dependencia, vista al Rio, cochera"
2467,-34.581314,-58.473913,Belgrano,Departamento,4.0,3.0,93.0,85.0,240000.0,Departamento - Belgrano
2468,-34.5726449,-58.4625939,Belgrano,Departamento,4.0,3.0,240.0,240.0,780000.0,VENTA Departamento Belgrano R Piso alto y acceso a Club Belgrano 4 amb 1 coch
2469,-34.5706992,-58.4668574,Belgrano,Departamento,7.0,6.0,360.0,350.0,1090000.0,Departamento - Sucre al 3600 - Belgrano R
2470,-34.5751961,-58.4400596,Belgrano,Departamento,3.0,2.0,85.0,73.0,170000.0,Departamento - Belgrano
2471,-34.5588715,-58.4511571,Belgrano,Departamento,3.0,2.0,46.0,37.0,135000.0,Departamento venta
2472,-34.5635718,-58.4394074,Belgrano,Departamento,4.0,3.0,77.0,71.0,225000.0,Departamento - Belgrano
2473,-34.56255538923825,-58.454258439393335,Belgrano,Departamento,2.0,1.0,38.0,38.0,85000.0,VENTA DEPTO 2 AMBIENTES  en BELGRANO.
2474,-34.5568527,-58.4624516,Belgrano,Departamento,3.0,2.0,114.0,78.0,305000.0,Departamento - Belgrano
2475,-34.5699486,-58.4469822,Belgrano,Departamento,3.0,2.0,61.0,56.0,165000.0,Belgrano | Palpa y Av. Cabildo | Departamento de 3 ambientes.
2476,-34.5698591224,-58.4469875322,Belgrano,Departamento,3.0,2.0,61.0,56.0,189000.0,Belgrano | Palpa y Av. Cabildo | Departamento de 3 ambientes con cochera.
2477,-34.5618721836,-58.4449964455,Belgrano,Departamento,4.0,3.0,182.0,154.0,475000.0,Departamento - Belgrano Barrancas
2478,-34.56255538923825,-58.454258439393335,Belgrano,Departamento,4.0,6.0,325.0,300.0,2600000.0,Espectacular Triplex con terraza quincho parrilla
2479,-34.5635718,-58.4394074,Belgrano,Departamento,3.0,2.0,77.0,71.0,225000.0,Departamento - Belgrano
2480,-34.5599541,-58.4650679,Belgrano,Departamento,4.0,3.0,75.0,65.0,199000.0,Departamento - Belgrano
2481,-34.56255538923825,-58.454258439393335,Belgrano,Departamento,3.0,2.0,127.0,118.0,399000.0,"4 ambientes,  el 3er dormitorio era la dependencia, vista al Rio, cochera"
2482,-34.5761121,-58.4650629,Belgrano,Departamento,5.0,3.0,131.0,121.0,315000.0,Departamento - Belgrano
2483,-34.5659571,-58.4403884,Belgrano,Departamento,4.0,3.0,120.3967261296257,67.0,210000.0,Departamento - Belgrano
2484,-34.5607715,-58.4563964,Belgrano,Departamento,4.0,3.0,95.0,90.0,225000.0,4 Amb c/Dependecia / Contrafrente l Muy Luminoso l Venta l A Reciclar l Belgrano
2485,-34.6360035,-58.4903984,Floresta,Departamento,2.0,1.0,99.0,44.0,85000.0,EXCELENTE UBICACION SOBRE AVENIDA - ZONA TRANSITADA - MEDIOS DE TRANSPORTES VARIOS - OPRTUNIDAD
2486,-34.5931154,-58.4005454,Recoleta,Departamento,4.0,3.0,78.0,78.0,199900.0,Departamento - Recoleta
2487,-34.5855504,-58.397371,Recoleta,Departamento,3.0,2.0,116.0,116.0,310000.0,Departamento - Recoleta
2488,-34.5874888,-58.3949347,Recoleta,Departamento,1.0,1.0,23.0,23.0,70000.0,Azcuenaga entre Guido y Vicente Lopez moderno monoambiente  piso alto vista abierta
2489,-34.5948966,-58.3894209,Recoleta,Departamento,3.0,2.0,80.0,70.0,219000.0,Venta - Arenales 1500
2490,-34.5951175,-58.4078368,Recoleta,Departamento,2.0,1.0,56.0,41.0,125000.0,"Excelente 2 ambientes c/ balcón terraza, super LUMINOSO - Recoleta"
2491,-34.5885997,-58.3875433,Recoleta,Departamento,3.0,2.0,121.0,112.0,580000.0,Departamento - Recoleta
2492,-34.5860391,-58.3990833,Recoleta,Departamento,3.0,2.0,76.0,74.0,200000.0,Excelente 4 ambientes - Super Luminoso
2493,-34.5909596294,-58.380687851,Recoleta,Departamento,5.0,3.0,191.0,182.0,580000.0,(Recoleta) Esmeralda al 1200
2494,-34.5887345,-58.3906146,Recoleta,Departamento,4.0,3.0,148.0,141.0,400000.0,Venta - Ayacucho 1800
2495,-34.593326,-58.395119,Recoleta,Departamento,3.0,2.0,56.0,56.0,148000.0,Juncal y Ayacucho
2496,-34.5870207,-58.3888656,Recoleta,Departamento,1.0,1.0,31.0,31.0,85000.0,Departamento Monoambiente en Venta- Recoleta
2497,-34.5933048,-58.39169,Recoleta,Departamento,5.0,4.0,200.0,195.0,520000.0,Rodriguez Peña
2498,-34.5908577,-58.3994593,Recoleta,Departamento,4.0,3.0,118.0,111.0,330000.0,Departamento - Recoleta
2499,-34.5914674,-58.3954911,Recoleta,Departamento,2.0,2.0,45.0,45.0,85000.0,VENTA DEPARTAMENTO 2 AMBIENTES RECOLETA LUMINOSO
2500,-34.5897717602,-58.3857729568,Recoleta,Departamento,7.0,3.0,405.0,405.0,1800000.0,(Recoleta) Av. Alvear al 1500
2501,-34.59204177591038,-58.396513804961685,Recoleta,Departamento,3.0,2.0,104.0,100.0,345000.0,VENTA SEMIPISO ESTILO FRANCES  3 AMBIENTES  RECOLETA PATIO BULLRICH
2502,-34.5930633,-58.4089484,Recoleta,Departamento,1.0,1.0,35.0,29.0,120000.0,MONOAMBIENTE/ STUDIO EN VENTA CON AMENITIES EN RECOLETA
2503,-34.5877697,-58.395297,Recoleta,Departamento,1.0,1.0,25.0,25.0,89000.0,Departamento - Recoleta
2504,-34.5929651,-58.4085468,Recoleta,Departamento,3.0,2.0,79.0,79.0,205000.0,Venta - Charcas 3000
2505,-34.5877412,-58.3869387,Recoleta,Departamento,7.0,5.0,290.0,280.0,1050000.0,Departamento - Recoleta
2506,-34.5925679,-58.3982958,Recoleta,Departamento,3.0,2.0,89.0,89.0,260000.0,Venta - Juncal 2100
2507,-34.5898909309,-58.392169274,Recoleta,Departamento,5.0,4.0,130.0,125.0,339000.0,Departamento en venta 5 ambientes con balcón en Recoleta
2508,-34.5455022,-58.4785527,Saavedra,Departamento,3.0,2.0,70.0,61.0,205000.0,Sorprendente departamento! 3 ambientes y cochera con diseño y calidad | Zapiola al 4400 - Saavedra
2509,-34.555228,-58.4902667,Saavedra,Departamento,1.0,1.0,43.0,33.0,86500.0,Departamento - Saavedra
2510,-34.5460109,-58.4801405,Saavedra,Departamento,1.0,1.0,40.0,36.0,105000.0,"Monoambiente dividido 40 m2 Totales, Balcón y Amenities. Saavedra"
2511,-34.5487778,-58.4699558,Saavedra,Departamento,3.0,2.0,60.0,56.0,210000.0,HERMOSO 3 AMB -C/COCHERA-  PISO ALTO LUMINOSO!!!
2512,-34.555228,-58.4902667,Saavedra,Departamento,1.0,1.0,45.0,35.0,96000.0,Departamento - Saavedra
2513,-34.6183694,-58.3984724,Balvanera,Departamento,3.0,2.0,78.0,60.0,110000.0,Dpto 3 Ambientes a reciclar
2514,-34.6147214,-58.3973882,Balvanera,Departamento,1.0,1.0,36.0,32.0,86000.0,Monoambiente con cocina independiente
2515,-34.6011593,-58.3981059,Balvanera,Departamento,1.0,1.0,33.0,29.0,80000.0,Departamento - Balvanera
2516,-34.6194061,-58.4519993,Caballito,Departamento,1.0,1.0,31.0,30.0,72000.0,"Monoambiente luminoso, excelente zona"
2517,-34.6159754,-58.4459974,Caballito,Departamento,1.0,1.0,36.0,33.0,74000.0,Departamento - Caballito
2518,-34.6159754,-58.4459974,Caballito,Departamento,1.0,1.0,36.0,33.0,79000.0,Departamento - Caballito
2519,-34.6197991,-58.4370807,Caballito,Departamento,3.0,2.0,54.0,54.0,134000.0,Departamento - Caballito
2520,-34.6184812467,-58.4371104534,Caballito,Departamento,3.0,2.0,78.0,72.0,191000.0,3 Ambientes en Caballito con parrilla individual
2521,-34.6093404,-58.4386608,Caballito,Departamento,3.0,1.0,87.0,70.0,219000.0,VENTA 3 AMBIENTES PARQUE CENTENARIO CON PATIO APTO PROFESIONAL
2522,-34.6259698,-58.445949,Caballito,Departamento,4.0,3.0,174.0,103.0,449000.0,Departamento - Caballito
2523,-34.6094736,-58.430868,Caballito,Departamento,2.0,1.0,47.0,43.0,136000.0,DEPARTAMENTO  A ESTRENAR CABALLITO
2524,-34.6190242487,-58.4392079409,Caballito,Departamento,2.0,1.0,49.0,45.0,115000.0,2 Ambientes Premium Pavillon Amenities Caballito
2525,-34.613791,-58.439761,Caballito,Departamento,4.0,3.0,93.0,86.0,179000.0,PH DE 4 AMB C/ BALCÓN Y TERRAZA COMÚN - CABALLITO
2526,-34.6159754,-58.4459974,Caballito,Departamento,1.0,1.0,36.0,33.0,90000.0,Departamento - Caballito
2527,-34.6064205,-58.4505938,Caballito,Departamento,2.0,1.0,37.0,34.0,108000.0,"Hermoso Departamento 2 Ambientes con Balcón, Cochera, Parrilla de Uso compartido"
2528,-34.6230533,-58.4470061,Caballito,Departamento,4.0,5.0,145.0,135.0,299000.0,Departamento - Caballito
2529,-34.6184724173,-58.437040716,Caballito,Departamento,4.0,3.0,118.0,97.0,255000.0,4 ambientes en Caballito con parrilla individual. Edificio con amenities
2530,-34.5859985,-58.4544363,Chacarita,Departamento,1.0,1.0,37.0,33.0,85000.0,GUEVARA 491 - CHACARITA - 1 AMB. A ESTRENAR AL FRENTE C/BALCÓN!
2531,-34.6480177,-58.5006272,Mataderos,Departamento,3.0,2.0,66.0,55.0,160000.0,"Edificio Artigas 5600, 3 ambientes de categoría - Mataderos"
2532,-34.5823038,-58.4461286,Colegiales,Departamento,3.0,2.0,65.0,65.0,155000.0,Departamento - Colegiales
2533,-34.5791466,-58.4504448,Colegiales,Departamento,3.0,2.0,86.0,74.0,275000.0,"Destino 3335 , Departamento de 3 ambientes en Colegiales."
2534,-34.5863542,-58.4515757,Colegiales,Departamento,1.0,1.0,37.0,33.0,85000.0,GUEVARA 491 - COLEGIALES - 1 AMB. A ESTRENAR AL FRENTE C/BALCÓN!
2535,-34.5869758081,-58.4052745725,Barrio Norte,Departamento,2.0,1.0,50.0,50.0,138000.0,Barrio Norte - Venta 2 ambientes apto profesional con excelente ubicación
2536,-34.5971004,-58.4063881,Barrio Norte,Departamento,3.0,2.0,97.0,90.0,220000.0,Departamento - Barrio Norte
2537,-34.5963323,-58.4097822,Barrio Norte,Departamento,3.0,2.0,100.0,100.0,330000.0,Dptos  a estrenar financiados.
2538,-34.595134,-58.4094091,Barrio Norte,Departamento,2.0,1.0,42.0,42.0,93000.0,Departamento - 2 amb Barrio Norte
2539,-34.5963323,-58.4097822,Barrio Norte,Departamento,3.0,2.0,100.0,100.0,310000.0,Dptos  a estrenar financiados.
2540,-34.5997079286,-58.3810891286,San Nicolás,Departamento,2.0,1.0,39.0,39.0,74500.0,CARLOS PELLEGRINI AL 700 - 39 M2 APTO PROF - Centro
2541,-34.6040017434,-58.4556687977,Villa Crespo,Departamento,2.0,2.0,41.0,38.0,105000.0,REMEDIOS ESCALADA DE SAN MARTÍN 900 - VILLA CRESPO - 2 AMB. CASI A ESTRENAR C/BALCÓN!
2542,-34.600094,-58.4393829,Villa Crespo,Departamento,3.0,2.0,100.0,80.0,165000.0,Departamento - Villa Crespo
2543,-34.5979592,-58.442389,Villa Crespo,Departamento,2.0,1.0,33.0,30.0,82000.0,Departamento - Villa Crespo
2544,-34.5988675,-58.4435406,Villa Crespo,Departamento,3.0,2.0,88.0,86.0,160000.0,3 amb. Gurruchaga y Padilla!
2545,-34.596229,-58.445828,Villa Crespo,Departamento,3.0,2.0,59.0,56.0,110000.0,DPTO 3 AMB BCON FRENTE LUMINOSO VENTA VILLA CRESPO
2546,-34.60737,-58.4416964,Villa Crespo,Departamento,2.0,1.0,45.0,45.0,78000.0,Excelente 2 ambientes en Villa Crespo
2547,-34.5945438073,-58.4423589641,Villa Crespo,Departamento,2.0,1.0,55.0,49.0,125000.0,Departamento de 2 ambientes en Venta en Villa crespo
2548,-34.59822949694824,-58.440950440378785,Villa Crespo,Departamento,2.0,1.0,52.0,50.0,135000.0,"Dos ambientes muy luminoso, piso alto en Villa Crespo"
2549,-34.5984689,-58.4276724,Villa Crespo,Departamento,3.0,2.0,64.0,54.0,209000.0,Departamento  3 ambientes - Villa Crespo
2550,-34.6137509,-58.5042364,Villa Devoto,Departamento,2.0,1.0,85.88676214550766,45.0,135000.0,Venta Departamento 2 Ambientes  Villa Devoto
2551,-34.6284887,-58.3856062,Constitución,Departamento,3.0,2.0,52.0,52.0,82000.0,3 AMBIENTES AL FRENTE !!! 1 CDA AV GARAY 
2552,-34.61357423065193,-58.362389241603005,Puerto Madero,Departamento,3.0,2.0,128.0,110.0,1300000.0,Residencias de Lujo en Puerto Madero - Unico e Imperdible- Precio Paquete (GE-MQ)
